apno,aptype,issued,value
ELEC16-9416513,ELECTRICAL,2016-04-22T00:00:00.000,1600
ELEC16-9424259,ELECTRICAL,2016-11-15T00:00:00.000,225
ELEC17-9435154,ELECTRICAL,2017-07-28T00:00:00.000,2600
ELEC18-9446327,ELECTRICAL,2018-01-09T00:00:00.000,1
ELEC17-9431722,ELECTRICAL,2017-05-01T00:00:00.000,1100
ELEC16-9418166,ELECTRICAL,2016-06-06T00:00:00.000,2000
ELEC17-9438709,ELECTRICAL,2017-09-27T00:00:00.000,39000
ELEC17-9427294,ELECTRICAL,2017-02-23T00:00:00.000,1
ELEC17-9434803,ELECTRICAL,2017-09-14T00:00:00.000,1200
ELEC16-9417611,ELECTRICAL,2016-05-20T00:00:00.000,1500
ELEC18-9447347,ELECTRICAL,2018-02-13T00:00:00.000,500
ELEC17-9431620,ELECTRICAL,2017-04-27T00:00:00.000,500
ELEC17-9442991,ELECTRICAL,2017-11-22T00:00:00.000,1
ELEC18-9449579,ELECTRICAL,2018-04-13T00:00:00.000,300
ELEC17-9444605,ELECTRICAL,2017-12-12T00:00:00.000,400
ELEC17-9432893,ELECTRICAL,2017-05-31T00:00:00.000,6000
ELEC17-9430162,ELECTRICAL,2017-06-08T00:00:00.000,1500
ELEC16-9419019,ELECTRICAL,2016-06-29T00:00:00.000,1
ELEC17-9431737,ELECTRICAL,2017-05-01T00:00:00.000,1400
ELEC17-9440148,ELECTRICAL,2017-10-06T00:00:00.000,2100
ELEC16-9419520,ELECTRICAL,2016-07-14T00:00:00.000,250
ELEC18-9450911,ELECTRICAL,2018-05-16T00:00:00.000,1000
ELEC18-9448677,ELECTRICAL,2018-03-21T00:00:00.000,1
ELEC16-9424999,ELECTRICAL,2016-12-06T00:00:00.000,1000
ELEC16-9422718,ELECTRICAL,2016-10-05T00:00:00.000,1200
ELEC17-9430320,ELECTRICAL,2017-04-21T00:00:00.000,5000
ELEC16-9424367,ELECTRICAL,2016-12-06T00:00:00.000,200
ELEC17-9430019,ELECTRICAL,2017-04-11T00:00:00.000,200
ELEC16-9420812,ELECTRICAL,2016-08-18T00:00:00.000,1500
ELEC17-9430134,ELECTRICAL,2017-04-17T00:00:00.000,300
ELEC16-9425363,ELECTRICAL,2016-12-14T00:00:00.000,3500
ELEC17-9430119,ELECTRICAL,2017-04-15T00:00:00.000,3000
ELEC17-9442273,ELECTRICAL,2017-11-06T00:00:00.000,1000
ELEC17-9426713,ELECTRICAL,2017-02-02T00:00:00.000,1100
ELEC17-9444476,ELECTRICAL,2017-12-07T00:00:00.000,300
ELEC17-9429574,ELECTRICAL,2017-03-30T00:00:00.000,2000
ELEC16-9421302,ELECTRICAL,2016-09-07T00:00:00.000,1000
ELEC17-9432473,ELECTRICAL,2017-05-18T00:00:00.000,2300
ELEC17-9438072,ELECTRICAL,2017-09-12T00:00:00.000,2500
ELEC16-9424156,ELECTRICAL,2016-11-14T00:00:00.000,1500
ELEC16-9422908,ELECTRICAL,2016-10-11T00:00:00.000,1000
ELEC17-9434034,ELECTRICAL,2017-06-30T00:00:00.000,400
ELEC16-9419143,ELECTRICAL,2016-07-05T00:00:00.000,150
ELEC18-9450142,ELECTRICAL,2018-05-08T00:00:00.000,300
ELEC16-9421479,ELECTRICAL,2016-09-08T00:00:00.000,1
ELEC17-9428284,ELECTRICAL,2017-03-23T00:00:00.000,5000
ELEC17-9442780,ELECTRICAL,2017-11-16T00:00:00.000,2000
ELEC16-9420566,ELECTRICAL,2016-08-12T00:00:00.000,225
ELEC17-9427415,ELECTRICAL,2017-02-28T00:00:00.000,43000
ELEC16-9415860,ELECTRICAL,2016-04-07T00:00:00.000,1
ELEC17-9437993,ELECTRICAL,2017-09-11T00:00:00.000,2500
ELEC16-9416033,ELECTRICAL,2016-04-11T00:00:00.000,250
ELEC17-9437307,ELECTRICAL,2017-08-24T00:00:00.000,4000
ELEC17-9435401,ELECTRICAL,2017-08-03T00:00:00.000,1
ELEC16-9422986,ELECTRICAL,2016-10-12T00:00:00.000,115
ELEC16-9418581,ELECTRICAL,2016-06-17T00:00:00.000,1
ELEC16-9418937,ELECTRICAL,2016-06-28T00:00:00.000,1
ELEC18-9448403,ELECTRICAL,2018-03-14T00:00:00.000,1500
ELEC16-9418716,ELECTRICAL,2016-06-21T00:00:00.000,1000
ELEC18-9446228,ELECTRICAL,2018-01-04T00:00:00.000,1900
ELEC16-9417318,ELECTRICAL,2016-05-12T00:00:00.000,500
ELEC17-9444423,ELECTRICAL,2017-12-06T00:00:00.000,1
ELEC17-9426403,ELECTRICAL,2017-01-25T00:00:00.000,10000
ELEC17-9432536,ELECTRICAL,2017-05-19T00:00:00.000,2000
ELEC18-9450199,ELECTRICAL,2018-04-30T00:00:00.000,1000
ELEC16-9423568,ELECTRICAL,2016-10-27T00:00:00.000,7000
ELEC18-9449001,ELECTRICAL,2018-03-28T00:00:00.000,3200
ELEC18-9446853,ELECTRICAL,2018-01-29T00:00:00.000,650
ELEC17-9434681,ELECTRICAL,2017-07-19T00:00:00.000,2200
ELEC17-9432642,ELECTRICAL,2017-05-24T00:00:00.000,1000
ELEC17-9428079,ELECTRICAL,2017-03-16T00:00:00.000,1
ELEC17-9438385,ELECTRICAL,2017-09-19T00:00:00.000,1000
ELEC17-9433937,ELECTRICAL,2017-06-28T00:00:00.000,200
ELEC16-9424134,ELECTRICAL,2016-11-11T00:00:00.000,1900
ELEC18-9448411,ELECTRICAL,2018-03-14T00:00:00.000,1100
ELEC18-9449076,ELECTRICAL,2018-03-30T00:00:00.000,2850
ELEC17-9426769,ELECTRICAL,2017-02-06T00:00:00.000,1500
ELEC18-9449907,ELECTRICAL,2018-04-23T00:00:00.000,999
ELEC17-9431617,ELECTRICAL,2017-05-05T00:00:00.000,2910
ELEC17-9442040,ELECTRICAL,2017-10-30T00:00:00.000,2650
ELEC17-9437897,ELECTRICAL,2017-09-08T00:00:00.000,2000
ELEC17-9432975,ELECTRICAL,2017-06-02T00:00:00.000,15000
ELEC17-9441502,ELECTRICAL,2017-10-17T00:00:00.000,675
ELEC18-9450327,ELECTRICAL,2018-05-01T00:00:00.000,1
ELEC16-9419429,ELECTRICAL,2016-07-12T00:00:00.000,1
ELEC17-9438275,ELECTRICAL,2017-10-11T00:00:00.000,600
ELEC17-9442583,ELECTRICAL,2017-11-13T00:00:00.000,800
ELEC16-9425633,ELECTRICAL,2016-12-23T00:00:00.000,1300
ELEC17-9441441,ELECTRICAL,2017-10-18T00:00:00.000,1200
ELEC16-9419804,ELECTRICAL,2016-07-21T00:00:00.000,500
233900,ELECTRICAL,2016-04-11T00:00:00.000,1200
ELEC17-9435790,ELECTRICAL,2017-08-11T00:00:00.000,2000
ELEC18-9449252,ELECTRICAL,2018-04-05T00:00:00.000,1
ELEC16-9417837,ELECTRICAL,2016-05-25T00:00:00.000,1500
ELEC17-9438465,ELECTRICAL,2017-09-21T00:00:00.000,1500
ELEC16-9424322,ELECTRICAL,2016-11-15T00:00:00.000,775
ELEC16-9417038,ELECTRICAL,2016-05-05T00:00:00.000,2000
ELEC16-9425131,ELECTRICAL,2016-12-08T00:00:00.000,2000
ELEC16-9421639,ELECTRICAL,2016-09-11T00:00:00.000,1000
ELEC18-9450439,ELECTRICAL,2018-05-03T00:00:00.000,2400
ELEC17-9434504,ELECTRICAL,2017-07-13T00:00:00.000,1000
ELEC16-9424002,ELECTRICAL,2016-11-08T00:00:00.000,600
ELEC17-9427026,ELECTRICAL,2017-02-14T00:00:00.000,1000
ELEC17-9432275,ELECTRICAL,2017-05-12T00:00:00.000,6850
ELEC17-9433922,ELECTRICAL,2017-07-10T00:00:00.000,6000
ELEC16-9424287,ELECTRICAL,2016-11-15T00:00:00.000,1
ELEC17-9432212,ELECTRICAL,2017-05-11T00:00:00.000,1100
ELEC16-9421099,ELECTRICAL,2016-08-26T00:00:00.000,900
ELEC16-9419071,ELECTRICAL,2016-06-30T00:00:00.000,1
ELEC17-9432592,ELECTRICAL,2017-05-23T00:00:00.000,1800
ELEC17-9426113,ELECTRICAL,2017-01-13T00:00:00.000,1150
ELEC16-9419007,ELECTRICAL,2016-06-28T00:00:00.000,10
ELEC17-9432332,ELECTRICAL,2017-05-16T00:00:00.000,375
ELEC17-9441909,ELECTRICAL,2017-10-26T00:00:00.000,2000
ELEC17-9427103,ELECTRICAL,2017-02-16T00:00:00.000,49670
ELEC17-9442963,ELECTRICAL,2017-11-21T00:00:00.000,1
ELEC16-9416968,ELECTRICAL,2016-05-04T00:00:00.000,250
ELEC17-9437829,ELECTRICAL,2017-09-07T00:00:00.000,1
ELEC16-9423825,ELECTRICAL,2016-11-03T00:00:00.000,1980
ELEC17-9442899,ELECTRICAL,2017-11-21T00:00:00.000,250
ELEC17-9442166,ELECTRICAL,2017-11-02T00:00:00.000,1
ELEC16-9424588,ELECTRICAL,2016-11-21T00:00:00.000,6692
ELEC16-9416162,ELECTRICAL,2016-04-18T00:00:00.000,1
ELEC16-9423547,ELECTRICAL,2016-10-27T00:00:00.000,1700
ELEC17-9441239,ELECTRICAL,2017-10-11T00:00:00.000,2200
ELEC17-9441371,ELECTRICAL,2017-10-20T00:00:00.000,300
ELEC17-9432681,ELECTRICAL,2017-05-25T00:00:00.000,500
ELEC16-9417216,ELECTRICAL,2016-05-11T00:00:00.000,200
ELEC17-9437791,ELECTRICAL,2017-12-14T00:00:00.000,200
ELEC17-9438307,ELECTRICAL,2017-09-18T00:00:00.000,275
ELEC17-9431434,ELECTRICAL,2017-04-24T00:00:00.000,18000
ELEC16-9419599,ELECTRICAL,2016-07-18T00:00:00.000,1800
ELEC16-9416387,ELECTRICAL,2016-04-20T00:00:00.000,1
ELEC17-9427912,ELECTRICAL,2017-11-03T00:00:00.000,1750
ELEC17-9439983,ELECTRICAL,2017-10-04T00:00:00.000,2200
ELEC17-9445050,ELECTRICAL,2017-12-28T00:00:00.000,1200
ELEC17-9438924,ELECTRICAL,2017-10-03T00:00:00.000,1
ELEC16-9423314,ELECTRICAL,2016-10-20T00:00:00.000,2000
ELEC17-9432131,ELECTRICAL,2017-05-10T00:00:00.000,1400
ELEC17-9429716,ELECTRICAL,2017-04-04T00:00:00.000,2800
ELEC16-9420266,ELECTRICAL,2016-08-04T00:00:00.000,3000
ELEC16-9418363,ELECTRICAL,2016-06-13T00:00:00.000,200
ELEC16-9419814,ELECTRICAL,2016-07-22T00:00:00.000,2500
ELEC17-9433698,ELECTRICAL,2017-06-22T00:00:00.000,1
ELEC17-9440155,ELECTRICAL,2017-10-06T00:00:00.000,2800
ELEC18-9450544,ELECTRICAL,2018-05-07T00:00:00.000,2500
ELEC17-9437709,ELECTRICAL,2017-09-04T00:00:00.000,5000
ELEC17-9442504,ELECTRICAL,2017-11-13T00:00:00.000,1900
ELEC17-9431535,ELECTRICAL,2017-04-25T00:00:00.000,200
ELEC16-9421534,ELECTRICAL,2017-07-06T00:00:00.000,800
ELEC17-9435970,ELECTRICAL,2017-08-16T00:00:00.000,500
ELEC16-9416178,ELECTRICAL,2016-04-14T00:00:00.000,23900
ELEC16-9416342,ELECTRICAL,2016-04-19T00:00:00.000,500
ELEC17-9433671,ELECTRICAL,2017-06-24T00:00:00.000,500
ELEC17-9442746,ELECTRICAL,2017-11-16T00:00:00.000,1500
ELEC16-9420983,ELECTRICAL,2016-08-23T00:00:00.000,1
ELEC16-9425663,ELECTRICAL,2016-12-28T00:00:00.000,7000
ELEC16-9423207,ELECTRICAL,2016-10-19T00:00:00.000,225
ELEC18-9447608,ELECTRICAL,2018-02-21T00:00:00.000,1000
ELEC17-9430263,ELECTRICAL,2017-04-19T00:00:00.000,900
ELEC18-9448078,ELECTRICAL,2018-03-06T00:00:00.000,200
ELEC16-9415729,ELECTRICAL,2016-04-04T00:00:00.000,900
ELEC16-9415946,ELECTRICAL,2016-04-08T00:00:00.000,1100
ELEC17-9427688,ELECTRICAL,2017-03-03T00:00:00.000,500
ELEC17-9437559,ELECTRICAL,2017-08-30T00:00:00.000,200
ELEC18-9450703,ELECTRICAL,2018-05-10T00:00:00.000,3000
ELEC17-9429926,ELECTRICAL,2017-04-10T00:00:00.000,1000
ELEC16-9421839,ELECTRICAL,2016-09-16T00:00:00.000,200
ELEC17-9426305,ELECTRICAL,2017-01-20T00:00:00.000,1600
ELEC17-9441614,ELECTRICAL,2017-10-19T00:00:00.000,800
ELEC16-9420887,ELECTRICAL,2016-08-19T00:00:00.000,1
ELEC16-9417128,ELECTRICAL,2016-05-09T00:00:00.000,6000
ELEC17-9442358,ELECTRICAL,2017-11-07T00:00:00.000,2150
ELEC17-9437590,ELECTRICAL,2017-08-30T00:00:00.000,45875
ELEC17-9427552,ELECTRICAL,2017-03-01T00:00:00.000,1800
ELEC17-9438859,ELECTRICAL,2017-09-29T00:00:00.000,1000
234075,ELECTRICAL,2016-03-30T00:00:00.000,500
ELEC18-9449485,ELECTRICAL,2018-04-11T00:00:00.000,600
ELEC17-9432385,ELECTRICAL,2017-05-17T00:00:00.000,900
ELEC18-9446604,ELECTRICAL,2018-01-26T00:00:00.000,1000
ELEC17-9435208,ELECTRICAL,2017-07-31T00:00:00.000,1500
ELEC16-9418018,ELECTRICAL,2016-06-01T00:00:00.000,1500
ELEC16-9424572,ELECTRICAL,2016-11-21T00:00:00.000,1
ELEC17-9433993,ELECTRICAL,2017-06-29T00:00:00.000,1200
ELEC16-9424641,ELECTRICAL,2016-11-23T00:00:00.000,300
ELEC17-9426756,ELECTRICAL,2017-02-06T00:00:00.000,1800
ELEC18-9446404,ELECTRICAL,2018-01-11T00:00:00.000,1800
ELEC17-9434568,ELECTRICAL,2017-07-14T00:00:00.000,1
ELEC17-9437097,ELECTRICAL,2017-08-20T00:00:00.000,8750
ELEC18-9450727,ELECTRICAL,2018-05-14T00:00:00.000,1
ELEC18-9448783,ELECTRICAL,2018-03-23T00:00:00.000,250
ELEC16-9420402,ELECTRICAL,2016-08-15T00:00:00.000,1000
ELEC16-9423474,ELECTRICAL,2016-10-25T00:00:00.000,1500
233880,ELECTRICAL,2016-03-30T00:00:00.000,1500
ELEC16-9418153,ELECTRICAL,2016-06-06T00:00:00.000,1
233770,ELECTRICAL,2016-03-30T00:00:00.000,200
ELEC17-9444295,ELECTRICAL,2017-12-04T00:00:00.000,3000
ELEC18-9448239,ELECTRICAL,2018-03-09T00:00:00.000,1500
ELEC18-9446163,ELECTRICAL,2018-01-03T00:00:00.000,2000
ELEC16-9425267,ELECTRICAL,2016-12-12T00:00:00.000,2500
ELEC17-9428172,ELECTRICAL,2017-03-21T00:00:00.000,1200
ELEC16-9424928,ELECTRICAL,2016-12-02T00:00:00.000,1100
ELEC16-9417483,ELECTRICAL,2016-05-17T00:00:00.000,1000
ELEC17-9433860,ELECTRICAL,2017-06-28T00:00:00.000,1
ELEC17-9444651,ELECTRICAL,2017-12-13T00:00:00.000,1800
ELEC18-9446491,ELECTRICAL,2018-01-16T00:00:00.000,1100
ELEC17-9435884,ELECTRICAL,2017-08-15T00:00:00.000,300
ELEC17-9441862,ELECTRICAL,2017-10-24T00:00:00.000,400
ELEC18-9447416,ELECTRICAL,2018-02-14T00:00:00.000,1
ELEC17-9435414,ELECTRICAL,2017-08-03T00:00:00.000,225
ELEC17-9427135,ELECTRICAL,2017-02-16T00:00:00.000,1
ELEC16-9420308,ELECTRICAL,2016-08-05T00:00:00.000,1
ELEC18-9449666,ELECTRICAL,2018-04-17T00:00:00.000,500
ELEC18-9448141,ELECTRICAL,2018-03-07T00:00:00.000,1
ELEC16-9425460,ELECTRICAL,2016-12-19T00:00:00.000,15000
ELEC16-9417332,ELECTRICAL,2016-05-13T00:00:00.000,1
ELEC17-9444496,ELECTRICAL,2017-12-07T00:00:00.000,1
ELEC16-9416193,ELECTRICAL,2016-04-14T00:00:00.000,1100
ELEC17-9437485,ELECTRICAL,2017-08-28T00:00:00.000,300
ELEC17-9442013,ELECTRICAL,2017-10-30T00:00:00.000,1000
ELEC16-9419755,ELECTRICAL,2016-07-21T00:00:00.000,2000
ELEC18-9449468,ELECTRICAL,2018-04-11T00:00:00.000,1500
ELEC17-9426716,ELECTRICAL,2017-02-03T00:00:00.000,10000
ELEC16-9420859,ELECTRICAL,2016-08-18T00:00:00.000,12000
ELEC16-9416293,ELECTRICAL,2016-04-18T00:00:00.000,1
ELEC17-9442382,ELECTRICAL,2017-11-08T00:00:00.000,2800
ELEC16-9418154,ELECTRICAL,2016-06-06T00:00:00.000,1
ELEC18-9450285,ELECTRICAL,2018-05-01T00:00:00.000,3000
ELEC16-9418518,ELECTRICAL,2016-06-16T00:00:00.000,500
ELEC16-9416435,ELECTRICAL,2016-04-20T00:00:00.000,2500
ELEC16-9418923,ELECTRICAL,2016-06-27T00:00:00.000,1000
ELEC17-9438998,ELECTRICAL,2017-10-04T00:00:00.000,1000
ELEC18-9446759,ELECTRICAL,2018-01-26T00:00:00.000,4000
ELEC17-9426014,ELECTRICAL,2017-01-10T00:00:00.000,200
ELEC17-9426644,ELECTRICAL,2017-02-01T00:00:00.000,1
ELEC17-9442584,ELECTRICAL,2017-11-13T00:00:00.000,500
ELEC17-9426239,ELECTRICAL,2017-01-19T00:00:00.000,1200
ELEC17-9428343,ELECTRICAL,2017-03-24T00:00:00.000,500
ELEC17-9434002,ELECTRICAL,2017-07-10T00:00:00.000,1850
ELEC18-9448728,ELECTRICAL,2018-03-22T00:00:00.000,600
ELEC17-9434473,ELECTRICAL,2017-07-12T00:00:00.000,1500
ELEC17-9425926,ELECTRICAL,2017-01-06T00:00:00.000,21200
ELEC16-9421717,ELECTRICAL,2016-09-13T00:00:00.000,2300
224278,ELECTRICAL,2016-04-27T00:00:00.000,0
ELEC16-9419913,ELECTRICAL,2016-07-26T00:00:00.000,1
ELEC17-9435558,ELECTRICAL,2017-08-08T00:00:00.000,7000
ELEC17-9442353,ELECTRICAL,2017-11-07T00:00:00.000,1700
ELEC16-9424743,ELECTRICAL,2016-11-29T00:00:00.000,2000
ELEC17-9433554,ELECTRICAL,2017-06-18T00:00:00.000,2000
ELEC16-9422333,ELECTRICAL,2016-09-28T00:00:00.000,2200
ELEC16-9424944,ELECTRICAL,2016-12-05T00:00:00.000,1100
ELEC18-9446792,ELECTRICAL,2018-01-26T00:00:00.000,1400
234223,ELECTRICAL,2016-03-30T00:00:00.000,1900
ELEC17-9427631,ELECTRICAL,2017-03-02T00:00:00.000,1000
ELEC17-9426582,ELECTRICAL,2017-01-31T00:00:00.000,1
ELEC18-9446511,ELECTRICAL,2018-01-16T00:00:00.000,2500
ELEC16-9417872,ELECTRICAL,2016-05-26T00:00:00.000,21000
ELEC17-9442231,ELECTRICAL,2017-11-03T00:00:00.000,240
ELEC16-9423052,ELECTRICAL,2016-10-13T00:00:00.000,1500
ELEC16-9425448,ELECTRICAL,2016-12-19T00:00:00.000,1500
ELEC17-9426333,ELECTRICAL,2017-01-23T00:00:00.000,1200
ELEC16-9417203,ELECTRICAL,2016-05-10T00:00:00.000,7000
ELEC17-9426519,ELECTRICAL,2017-01-30T00:00:00.000,1500
ELEC17-9428054,ELECTRICAL,2017-03-16T00:00:00.000,2400
ELEC17-9427367,ELECTRICAL,2017-02-23T00:00:00.000,4000
ELEC17-9444910,ELECTRICAL,2017-12-21T00:00:00.000,2500
ELEC16-9425542,ELECTRICAL,2016-12-22T00:00:00.000,500
ELEC17-9442883,ELECTRICAL,2017-11-20T00:00:00.000,750
ELEC17-9433359,ELECTRICAL,2017-06-13T00:00:00.000,2500
ELEC17-9432589,ELECTRICAL,2017-05-23T00:00:00.000,1000
ELEC18-9446397,ELECTRICAL,2018-01-11T00:00:00.000,1778.41
ELEC17-9438501,ELECTRICAL,2017-09-21T00:00:00.000,1000
ELEC17-9434902,ELECTRICAL,2017-07-25T00:00:00.000,1
ELEC17-9435032,ELECTRICAL,2017-07-26T00:00:00.000,3000
ELEC17-9434045,ELECTRICAL,2017-06-30T00:00:00.000,1500
ELEC16-9416016,ELECTRICAL,2016-04-11T00:00:00.000,1100
ELEC18-9450399,ELECTRICAL,2018-05-03T00:00:00.000,800
ELEC17-9438165,ELECTRICAL,2017-09-14T00:00:00.000,1
ELEC18-9447424,ELECTRICAL,2018-02-14T00:00:00.000,300
ELEC16-9418048,ELECTRICAL,2016-06-02T00:00:00.000,1
ELEC17-9441835,ELECTRICAL,2017-10-24T00:00:00.000,510
ELEC17-9437180,ELECTRICAL,2017-08-22T00:00:00.000,2500
225461,ELECTRICAL,2017-07-13T00:00:00.000,0
ELEC17-9442955,ELECTRICAL,2017-11-21T00:00:00.000,1500
ELEC16-9424896,ELECTRICAL,2016-12-02T00:00:00.000,1000
ELEC16-9415960,ELECTRICAL,2016-04-08T00:00:00.000,400
ELEC16-9424732,ELECTRICAL,2016-11-29T00:00:00.000,500
ELEC17-9437030,ELECTRICAL,2017-08-17T00:00:00.000,2100
ELEC16-9425169,ELECTRICAL,2016-12-09T00:00:00.000,1982
ELEC17-9426491,ELECTRICAL,2017-01-27T00:00:00.000,2500
ELEC16-9415950,ELECTRICAL,2016-04-08T00:00:00.000,1
ELEC17-9427660,ELECTRICAL,2017-03-02T00:00:00.000,2000
ELEC18-9446157,ELECTRICAL,2018-01-03T00:00:00.000,1800
ELEC17-9426097,ELECTRICAL,2017-01-25T00:00:00.000,225
ELEC17-9441559,ELECTRICAL,2017-10-18T00:00:00.000,600
ELEC17-9426790,ELECTRICAL,2017-02-07T00:00:00.000,2000
ELEC17-9441847,ELECTRICAL,2017-10-24T00:00:00.000,3760
ELEC16-9417521,ELECTRICAL,2016-05-18T00:00:00.000,300
ELEC17-9434786,ELECTRICAL,2017-08-15T00:00:00.000,500
ELEC16-9419138,ELECTRICAL,2016-07-01T00:00:00.000,800
ELEC18-9446970,ELECTRICAL,2018-01-31T00:00:00.000,2000
ELEC16-9423501,ELECTRICAL,2016-10-26T00:00:00.000,2000
ELEC18-9450148,ELECTRICAL,2018-04-27T00:00:00.000,250
ELEC17-9435464,ELECTRICAL,2017-08-07T00:00:00.000,1
ELEC17-9429487,ELECTRICAL,2017-03-29T00:00:00.000,200
ELEC16-9416431,ELECTRICAL,2016-04-20T00:00:00.000,2100
ELEC16-9425392,ELECTRICAL,2016-12-16T00:00:00.000,1
ELEC17-9442717,ELECTRICAL,2017-11-15T00:00:00.000,500
ELEC16-9421407,ELECTRICAL,2016-09-06T00:00:00.000,1400
ELEC17-9433053,ELECTRICAL,2017-06-16T00:00:00.000,4800
ELEC17-9427764,ELECTRICAL,2017-03-07T00:00:00.000,1200
ELEC17-9442615,ELECTRICAL,2017-11-14T00:00:00.000,1
ELEC16-9425679,ELECTRICAL,2016-12-28T00:00:00.000,1
ELEC16-9419264,ELECTRICAL,2016-07-07T00:00:00.000,800
ELEC16-9424790,ELECTRICAL,2016-12-01T00:00:00.000,1
ELEC17-9429617,ELECTRICAL,2017-05-05T00:00:00.000,650
ELEC16-9418288,ELECTRICAL,2016-06-09T00:00:00.000,200
ELEC18-9449138,ELECTRICAL,2018-04-02T00:00:00.000,400
ELEC17-9442442,ELECTRICAL,2017-11-13T00:00:00.000,300
ELEC17-9426608,ELECTRICAL,2017-02-01T00:00:00.000,7000
ELEC16-9420454,ELECTRICAL,2016-08-10T00:00:00.000,1
ELEC17-9426664,ELECTRICAL,2017-02-02T00:00:00.000,1000
ELEC18-9448427,ELECTRICAL,2018-03-15T00:00:00.000,1800
ELEC17-9444679,ELECTRICAL,2017-12-14T00:00:00.000,750
ELEC17-9434388,ELECTRICAL,2017-07-10T00:00:00.000,1800
ELEC18-9447299,ELECTRICAL,2018-02-12T00:00:00.000,1625
ELEC17-9425817,ELECTRICAL,2017-01-04T00:00:00.000,1000
ELEC17-9434633,ELECTRICAL,2017-07-18T00:00:00.000,1300
ELEC17-9442056,ELECTRICAL,2017-10-30T00:00:00.000,200
ELEC17-9431759,ELECTRICAL,2017-05-02T00:00:00.000,1000
ELEC16-9420611,ELECTRICAL,2016-08-15T00:00:00.000,1100
ELEC16-9416606,ELECTRICAL,2016-04-26T00:00:00.000,1000
ELEC16-9418202,ELECTRICAL,2016-06-07T00:00:00.000,500
ELEC18-9450366,ELECTRICAL,2018-05-02T00:00:00.000,1
ELEC17-9426845,ELECTRICAL,2017-02-08T00:00:00.000,2100
ELEC16-9423113,ELECTRICAL,2016-10-17T00:00:00.000,1100
ELEC16-9424267,ELECTRICAL,2016-11-15T00:00:00.000,1
ELEC16-9422942,ELECTRICAL,2016-10-11T00:00:00.000,1000
ELEC17-9429550,ELECTRICAL,2017-03-30T00:00:00.000,2850
ELEC18-9449058,ELECTRICAL,2018-03-29T00:00:00.000,2000
ELEC17-9426008,ELECTRICAL,2017-01-11T00:00:00.000,2900
ELEC17-9437965,ELECTRICAL,2017-09-11T00:00:00.000,1600
ELEC17-9431873,ELECTRICAL,2017-05-03T00:00:00.000,4838
ELEC16-9425347,ELECTRICAL,2017-01-03T00:00:00.000,1000
ELEC16-9415791,ELECTRICAL,2016-04-06T00:00:00.000,1400
ELEC16-9418387,ELECTRICAL,2016-06-13T00:00:00.000,1500
ELEC17-9427081,ELECTRICAL,2017-02-15T00:00:00.000,250
ELEC18-9448227,ELECTRICAL,2018-03-08T00:00:00.000,150
ELEC18-9450514,ELECTRICAL,2018-05-07T00:00:00.000,400
ELEC16-9422249,ELECTRICAL,2016-09-26T00:00:00.000,1000
ELEC17-9444792,ELECTRICAL,2017-12-19T00:00:00.000,1500
ELEC17-9438112,ELECTRICAL,2017-09-12T00:00:00.000,200
ELEC17-9433181,ELECTRICAL,2017-06-07T00:00:00.000,1000
ELEC17-9437354,ELECTRICAL,2017-08-25T00:00:00.000,2000
ELEC17-9434268,ELECTRICAL,2017-07-07T00:00:00.000,3000
ELEC18-9449714,ELECTRICAL,2018-04-18T00:00:00.000,1
ELEC17-9438585,ELECTRICAL,2017-09-25T00:00:00.000,1
232203,ELECTRICAL,2016-01-19T00:00:00.000,0
ELEC17-9428140,ELECTRICAL,2017-03-20T00:00:00.000,100
ELEC16-9418874,ELECTRICAL,2016-06-28T00:00:00.000,1
223248,ELECTRICAL,2015-05-26T00:00:00.000,0
ELEC16-9420541,ELECTRICAL,2016-08-12T00:00:00.000,1100
ELEC17-9444949,ELECTRICAL,2017-12-21T00:00:00.000,275
ELEC17-9427287,ELECTRICAL,2017-02-23T00:00:00.000,1011.84
ELEC16-9420911,ELECTRICAL,2017-07-06T00:00:00.000,1200
ELEC17-9438652,ELECTRICAL,2017-09-26T00:00:00.000,1700
ELEC16-9422968,ELECTRICAL,2016-10-12T00:00:00.000,1
ELEC17-9426899,ELECTRICAL,2017-02-09T00:00:00.000,125
ELEC17-9433418,ELECTRICAL,2017-06-14T00:00:00.000,35000
ELEC17-9431659,ELECTRICAL,2017-05-01T00:00:00.000,1
ELEC17-9433432,ELECTRICAL,2017-06-14T00:00:00.000,1000
ELEC17-9435312,ELECTRICAL,2017-08-01T00:00:00.000,1350
ELEC16-9419550,ELECTRICAL,2016-07-14T00:00:00.000,500
ELEC18-9449651,ELECTRICAL,2018-04-16T00:00:00.000,1000
ELEC16-9423938,ELECTRICAL,2016-11-07T00:00:00.000,2200
ELEC16-9416418,ELECTRICAL,2016-04-20T00:00:00.000,1200
ELEC16-9417910,ELECTRICAL,2016-05-27T00:00:00.000,1000
ELEC18-9446365,ELECTRICAL,2018-01-10T00:00:00.000,1
ELEC18-9448465,ELECTRICAL,2018-03-16T00:00:00.000,2000
ELEC18-9450918,ELECTRICAL,2018-05-16T00:00:00.000,1000
ELEC16-9418378,ELECTRICAL,2016-06-13T00:00:00.000,2100
ELEC16-9416151,ELECTRICAL,2016-04-13T00:00:00.000,2000
ELEC17-9428222,ELECTRICAL,2017-03-21T00:00:00.000,2000
ELEC16-9424785,ELECTRICAL,2016-12-01T00:00:00.000,1
